finding_id,severity,authority,check,proposed_label,id_column,id_value,csv_value,authority_value,n_rows,datasets,detail
9c9719f60ffd,INFO,ncbi,ncbi_higher_rank_divergence,rotaria neptunia,NCBI_ID,231625,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
460c00ad761c,INFO,ncbi,ncbi_higher_rank_divergence,rotifera,NCBI_ID,10190,Kingdom=animalia,(absent from chain),3,planktoscope;tara_pacific_decknet;zoolake,expected above family: the two registers use different higher classifications
468ed3d7b6e9,INFO,ncbi,ncbi_higher_rank_divergence,sagitta,NCBI_ID,10230,Kingdom=animalia,(absent from chain),1,planktonset1.0,expected above family: the two registers use different higher classifications
54585cc06cfb,INFO,ncbi,ncbi_higher_rank_divergence,salpida,NCBI_ID,30307,Kingdom=animalia,(absent from chain),16,global_uvp5;jedioceans;planktonset1.0;tara_pacific_hsn;tara_pacific_manta;uvp6net;zooscan,expected above family: the two registers use different higher classifications
18cdfb144bc9,INFO,ncbi,ncbi_higher_rank_divergence,salpidae,NCBI_ID,34759,Kingdom=animalia,(absent from chain),5,global_uvp5;tara_pacific_hsn;tara_pacific_manta;zooscan,expected above family: the two registers use different higher classifications
e7aa72343f93,INFO,ncbi,ncbi_higher_rank_divergence,salpingella,NCBI_ID,513280,Kingdom=chromista,(absent from chain),3,flowcamnet;planktoscope;tara_pacific_decknet,expected above family: the two registers use different higher classifications
a99f878aba4f,INFO,ncbi,ncbi_higher_rank_divergence,salpingella,NCBI_ID,513280,Class=oligotrichea,(absent from chain),3,flowcamnet;planktoscope;tara_pacific_decknet,expected above family: the two registers use different higher classifications
b3e8c10777cb,INFO,ncbi,ncbi_higher_rank_divergence,salpingella,NCBI_ID,513280,Order=choreotrichida,(absent from chain),3,flowcamnet;planktoscope;tara_pacific_decknet,expected above family: the two registers use different higher classifications
61923bbf15cc,INFO,ncbi,ncbi_higher_rank_divergence,sapphirinidae,NCBI_ID,545089,Kingdom=animalia,(absent from chain),3,tara_pacific_hsn;tara_pacific_manta;zooscan,expected above family: the two registers use different higher classifications
7b3ce7278cf1,INFO,ncbi,ncbi_higher_rank_divergence,sapphirinidae,NCBI_ID,545089,Order=cyclopoida,(absent from chain),3,tara_pacific_hsn;tara_pacific_manta;zooscan,expected above family: the two registers use different higher classifications
c00a04db149f,INFO,ncbi,ncbi_higher_rank_divergence,sarsia,NCBI_ID,6078,Kingdom=animalia,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
f6628b0803ae,INFO,ncbi,ncbi_higher_rank_divergence,scaridium longicaudum,NCBI_ID,360701,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
d79575390330,INFO,ncbi,ncbi_higher_rank_divergence,scrippsiella,NCBI_ID,54902,Kingdom=chromista,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
4399815d0d32,INFO,ncbi,ncbi_higher_rank_divergence,scrippsiella,NCBI_ID,54902,Phylum=myzozoa,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
0fc02221cdd5,INFO,ncbi,ncbi_higher_rank_divergence,scrippsiella,NCBI_ID,54902,Order=thoracosphaerales,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
748f1cc5c777,INFO,ncbi,ncbi_higher_rank_divergence,scyphosphaera apsteinii,NCBI_ID,418940,Kingdom=chromista,(absent from chain),2,medplanktonset;planktoscope,expected above family: the two registers use different higher classifications
541c2c33301f,INFO,ncbi,ncbi_higher_rank_divergence,scyphosphaera apsteinii,NCBI_ID,418940,Class=coccolithophyceae,(absent from chain),2,medplanktonset;planktoscope,expected above family: the two registers use different higher classifications
3efdc5b4db8e,INFO,ncbi,ncbi_higher_rank_divergence,scyphosphaera apsteinii,NCBI_ID,418940,Order=zygodiscales,(absent from chain),2,medplanktonset;planktoscope,expected above family: the two registers use different higher classifications
aeebabfb1a46,INFO,ncbi,ncbi_higher_rank_divergence,scyphozoa,NCBI_ID,6142,Kingdom=animalia,(absent from chain),6,global_uvp5;isiisnet;planktonset1.0;tara_pacific_hsn;tara_pacific_manta;zooscan,expected above family: the two registers use different higher classifications
691f55ba0e57,INFO,ncbi,ncbi_higher_rank_divergence,semaeostomeae,NCBI_ID,6143,Kingdom=animalia,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
7c115552c3f7,INFO,ncbi,ncbi_higher_rank_divergence,sergestidae,NCBI_ID,111522,Kingdom=animalia,(absent from chain),4,planktonset1.0;tara_pacific_hsn;tara_pacific_manta;zooscan,expected above family: the two registers use different higher classifications
7faefcaa56a5,INFO,ncbi,ncbi_higher_rank_divergence,sessilia,NCBI_ID,116172,Kingdom=animalia,(absent from chain),1,sykezooscan2024,expected above family: the two registers use different higher classifications
57d7756b5c63,INFO,ncbi,ncbi_higher_rank_divergence,simocephalus serrulatus,NCBI_ID,117539,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
07ce2c8f1f96,INFO,ncbi,ncbi_higher_rank_divergence,simocephalus vetulus,NCBI_ID,77651,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
2df839c6cdc0,INFO,ncbi,ncbi_higher_rank_divergence,sinocalanus tenellus,NCBI_ID,207960,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
33b6c1178e66,INFO,ncbi,ncbi_higher_rank_divergence,sinodiaptomus sarsi,NCBI_ID,555048,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
684ee2f79633,INFO,ncbi,ncbi_higher_rank_divergence,sinodiaptomus valkano,NCBI_ID,555049,Kingdom=animalia,(absent from chain),1,frepj,expected above family: the two registers use different higher classifications
5f09b5b115f9,INFO,ncbi,ncbi_higher_rank_divergence,siphodera,NCBI_ID,234078,Kingdom=animalia,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
01d335210292,INFO,ncbi,ncbi_higher_rank_divergence,siphodera,NCBI_ID,234078,Order=plagiorchiida,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
0a2322e9b83d,INFO,ncbi,ncbi_higher_rank_divergence,siphonophora,NCBI_ID,2099839,Kingdom=animalia,(absent from chain),1,jedioceans,expected above family: the two registers use different higher classifications
0e9af65c3ab3,INFO,ncbi,ncbi_higher_rank_divergence,siphonophorae,NCBI_ID,42759,Kingdom=animalia,(absent from chain),23,global_uvp5;isiisnet;planktonset1.0;tara_pacific_hsn;tara_pacific_manta;uvp6net;zoocamnet;zooscan,expected above family: the two registers use different higher classifications
62b96361f207,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema,NCBI_ID,2842,Kingdom=chromista,(absent from chain),3,medplanktonset;planktoscope;whoi,expected above family: the two registers use different higher classifications
3ace57f6a86b,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema,NCBI_ID,2842,Phylum=heterokontophyta,(absent from chain),3,medplanktonset;planktoscope;whoi,expected above family: the two registers use different higher classifications
119973c77f95,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema,NCBI_ID,2842,Class=bacillariophyceae,(absent from chain),3,medplanktonset;planktoscope;whoi,expected above family: the two registers use different higher classifications
6777654a11b4,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema marinoi,NCBI_ID,267567,Kingdom=chromista,(absent from chain),2,daplankton;syke_ifcb_2022,expected above family: the two registers use different higher classifications
c580283342fc,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema marinoi,NCBI_ID,267567,Phylum=heterokontophyta,(absent from chain),2,daplankton;syke_ifcb_2022,expected above family: the two registers use different higher classifications
a6471ad22713,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema marinoi,NCBI_ID,267567,Class=bacillariophyceae,(absent from chain),2,daplankton;syke_ifcb_2022,expected above family: the two registers use different higher classifications
79a20c767544,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema menzelii,NCBI_ID,216823,Kingdom=chromista,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
369ee7ae1806,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema menzelii,NCBI_ID,216823,Phylum=heterokontophyta,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
0548bd855267,INFO,ncbi,ncbi_higher_rank_divergence,skeletonema menzelii,NCBI_ID,216823,Class=bacillariophyceae,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
378acad065f5,INFO,ncbi,ncbi_higher_rank_divergence,sminthea,NCBI_ID,1538290,Kingdom=animalia,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
869940f7087e,INFO,ncbi,ncbi_higher_rank_divergence,solmaris,NCBI_ID,2099357,Kingdom=animalia,(absent from chain),2,global_uvp5;planktonset1.0,expected above family: the two registers use different higher classifications
57c014f4e199,INFO,ncbi,ncbi_higher_rank_divergence,solmarisidae,NCBI_ID,2099351,Kingdom=animalia,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
ef3b24594edf,INFO,ncbi,ncbi_higher_rank_divergence,solmundella,NCBI_ID,497512,Kingdom=animalia,(absent from chain),1,planktonset1.0,expected above family: the two registers use different higher classifications
402dbf66f6be,INFO,ncbi,ncbi_higher_rank_divergence,solmundella bitentaculata,NCBI_ID,497513,Kingdom=animalia,(absent from chain),3,global_uvp5;zooscan,expected above family: the two registers use different higher classifications
880ad47f8d2c,INFO,ncbi,ncbi_higher_rank_divergence,sourniaea diacantha,NCBI_ID,2723146,Kingdom=chromista,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
b48ed4e8e512,INFO,ncbi,ncbi_higher_rank_divergence,sourniaea diacantha,NCBI_ID,2723146,Phylum=myzozoa,(absent from chain),1,medplanktonset,expected above family: the two registers use different higher classifications
9dfb0b3c284d,INFO,ncbi,ncbi_higher_rank_divergence,sphaeronectes,NCBI_ID,168791,Kingdom=animalia,(absent from chain),3,planktonset1.0,expected above family: the two registers use different higher classifications
a4c3aa7c38bb,INFO,ncbi,ncbi_higher_rank_divergence,spirostomum ambiguum,NCBI_ID,37688,Kingdom=chromista,(absent from chain),1,lensless,expected above family: the two registers use different higher classifications
50c905ebaed3,INFO,ncbi,ncbi_higher_rank_divergence,spongodiscidae,NCBI_ID,220106,Kingdom=chromista,(absent from chain),1,planktoscope,expected above family: the two registers use different higher classifications
225569ac7520,INFO,ncbi,ncbi_higher_rank_divergence,spongodiscidae,NCBI_ID,220106,Phylum=radiozoa,(absent from chain),1,planktoscope,expected above family: the two registers use different higher classifications
e2c5f526b766,INFO,ncbi,ncbi_higher_rank_divergence,spongodiscidae,NCBI_ID,220106,Class=polycystina,(absent from chain),1,planktoscope,expected above family: the two registers use different higher classifications
54db61c3c62b,INFO,ncbi,ncbi_higher_rank_divergence,spumellaria,NCBI_ID,65583,Kingdom=chromista,(absent from chain),6,flowcamnet;planktoscope;tara_pacific_bongo;tara_pacific_decknet;tara_pacific_hsn;tara_pacific_manta,expected above family: the two registers use different higher classifications
5ecd2840569e,INFO,ncbi,ncbi_higher_rank_divergence,spumellaria,NCBI_ID,65583,Phylum=radiozoa,(absent from chain),6,flowcamnet;planktoscope;tara_pacific_bongo;tara_pacific_decknet;tara_pacific_hsn;tara_pacific_manta,expected above family: the two registers use different higher classifications
8e6ab013fbbe,INFO,ncbi,ncbi_higher_rank_divergence,spumellaria,NCBI_ID,65583,Class=polycystina,(absent from chain),6,flowcamnet;planktoscope;tara_pacific_bongo;tara_pacific_decknet;tara_pacific_hsn;tara_pacific_manta,expected above family: the two registers use different higher classifications
1ce5142f6d09,INFO,ncbi,ncbi_higher_rank_divergence,steenstrupiella,NCBI_ID,513282,Kingdom=chromista,(absent from chain),4,flowcamnet;planktoscope;tara_pacific_bongo;tara_pacific_decknet,expected above family: the two registers use different higher classifications
06f55c714111,INFO,ncbi,ncbi_higher_rank_divergence,steenstrupiella,NCBI_ID,513282,Class=oligotrichea,(absent from chain),4,flowcamnet;planktoscope;tara_pacific_bongo;tara_pacific_decknet,expected above family: the two registers use different higher classifications
3270f1da0849,INFO,ncbi,ncbi_higher_rank_divergence,steenstrupiella,NCBI_ID,513282,Order=choreotrichida,(absent from chain),4,flowcamnet;planktoscope;tara_pacific_bongo;tara_pacific_decknet,expected above family: the two registers use different higher classifications
eb0b08c6c12e,INFO,ncbi,ncbi_higher_rank_divergence,stegocephalus inflatus,NCBI_ID,317538,Kingdom=animalia,(absent from chain),1,global_uvp5,expected above family: the two registers use different higher classifications
6ac9055a88c6,INFO,ncbi,ncbi_higher_rank_divergence,stentor coeruleus,NCBI_ID,5963,Kingdom=chromista,(absent from chain),1,lensless,expected above family: the two registers use different higher classifications
34e9092c6100,INFO,ncbi,ncbi_higher_rank_divergence,stephanopyxis,NCBI_ID,3006,Kingdom=chromista,(absent from chain),1,whoi,expected above family: the two registers use different higher classifications
726b7b156b85,INFO,ncbi,ncbi_higher_rank_divergence,stephanopyxis,NCBI_ID,3006,Phylum=heterokontophyta,(absent from chain),1,whoi,expected above family: the two registers use different higher classifications
cf414c291423,INFO,ncbi,ncbi_higher_rank_divergence,stephanopyxis,NCBI_ID,3006,Class=bacillariophyceae,(absent from chain),1,whoi,expected above family: the two registers use different higher classifications
88e1d2eb151a,INFO,ncbi,ncbi_higher_rank_divergence,stephanopyxis,NCBI_ID,3006,Order=melosirales,(absent from chain),1,whoi,expected above family: the two registers use different higher classifications
e77fbdd50f3c,INFO,ncbi,ncbi_higher_rank_divergence,sticholonchida,NCBI_ID,1054998,Kingdom=chromista,(absent from chain),1,planktoscope,expected above family: the two registers use different higher classifications
